Production_budget_m,Domestic_gross_m,Worldwide_gross_m,Budget_Level
10.0,11.560259,19.860259,Mid
10.0,10.827813,12.179708,Mid
10.0,10.576669,28.039038,Mid
10.0,10.571408,10.571408,Mid
10.0,10.205616,10.268749,Mid
10.0,10.055355,27.365788,Mid
10.0,9.94947,21.094974,Mid
10.0,9.408183,9.424052,Mid
10.0,8.803865,12.517379,Mid
10.0,8.80194,8.80194,Mid
10.0,8.5256,8.629895,Mid
10.0,7.570127,21.596074,Mid
10.0,7.316658,8.378853,Mid
10.0,7.078738,11.766959,Mid
10.0,7.027762,14.32107,Mid
10.0,6.900335,11.360665,Mid
10.0,6.861102,7.862131,Mid
10.0,6.810754,8.890094,Mid
10.0,6.80908,8.196226,Mid
10.0,6.80908,8.196226,Mid
10.0,6.719864,6.719864,Mid
10.0,6.197866,6.19931,Mid
10.0,6.044618,6.244618,Mid
10.0,6.0,6.0,Mid
10.0,5.637066,9.271825,Mid
10.0,5.470235,29.062674,Mid
10.0,4.71122,4.71122,Mid
10.0,4.58949,4.730228,Mid
10.0,4.365455,16.222303,Mid
10.0,4.286367,6.601992,Mid
10.0,4.095431,7.960474,Mid
10.0,4.073448,9.26394,Mid
10.0,4.073448,9.26394,Mid
10.0,3.818664,4.56308,Mid
10.0,3.357324,3.41238,Mid
10.0,3.193102,6.030047,Mid
10.0,3.128941,3.185717,Mid
10.0,3.041803,5.149131,Mid
10.0,3.0,3.0,Mid
10.0,2.893666,3.260179,Mid
10.0,2.529395,2.529395,Mid
10.0,2.394725,2.678525,Mid
10.0,2.185266,2.373937,Mid
10.0,2.0,11.4,Mid
10.0,1.759252,1.884251,Mid
10.0,1.759252,1.884251,Mid
10.0,1.638202,1.638202,Mid
10.0,1.5628,3.311924,Mid
10.0,1.430721,32.430721,Mid
10.0,1.279681,7.582196,Mid
10.0,1.276984,1.953882,Mid
10.0,1.069454,1.069454,Mid
10.0,1.011054,1.147871,Mid
10.0,0.95282,1.051907,Mid
10.0,0.900926,0.900926,Mid
10.0,0.641439,1.616353,Mid
10.0,0.598645,0.611032,Mid
10.0,0.580862,1.299855,Mid
10.0,0.268461,1.165102,Mid
10.0,0.228524,0.290875,Mid
10.0,0.226792,2.151098,Mid
10.0,0.221805,0.29575,Mid
10.0,0.173472,0.173472,Mid
10.0,0.152857,0.355919,Mid
10.0,0.150191,0.150191,Mid
10.0,0.109383,0.109383,Mid
10.0,0.093388,0.723388,Mid
10.0,0.076289,0.385651,Mid
10.0,0.070527,0.091201,Mid
10.0,0.067657,0.197901,Mid
10.0,0.019716,0.019716,Mid
10.0,0.017472,0.161097,Mid
10.0,0.006422,1.537479,Mid
10.0,0.000388,0.247565,Mid
9.9,3.759078,11.310835,Low
9.9,0.458054,0.458054,Low
9.8,16.044025,17.553055,Low
9.7,6.738954,36.787044,Low
9.6,2.541854,6.84258,Low
9.5,57.176582,59.675307,Low
9.5,43.1,111.6,Low
9.5,14.114,14.114,Low
9.5,12.391761,305.149461,Low
9.5,3.573673,5.278632,Low
9.5,0.115155,0.119955,Low
9.4,46.3,60.0,Low
9.4,12.899867,87.226613,Low
9.4,3.030848,21.817298,Low
9.3,19.571091,19.571091,Low
9.3,2.542518,3.117681,Low
9.2,3.047539,5.806666,Low
9.2,2.684904,4.199334,Low
9.2,1.685269,17.155193,Low
9.1,2.339735,16.517708,Low
9.0,80.571655,107.967319,Low
9.0,80.5,80.501127,Low
9.0,71.56255,111.534881,Low
9.0,63.6,141.2,Low
9.0,57.000756,155.615727,Low
9.0,54.733739,123.133739,Low
9.0,52.59761,83.051676,Low
9.0,36.049108,36.049108,Low
9.0,35.144505,81.831866,Low
9.0,34.10278,34.57278,Low
9.0,28.14813,64.686515,Low
9.0,27.426363,46.75402,Low
9.0,24.538513,36.535837,Low
9.0,20.03531,20.03531,Low
9.0,18.225165,19.474552,Low
9.0,17.804273,17.804273,Low
9.0,16.963963,28.773637,Low
9.0,16.235738,16.235738,Low
9.0,14.431633,19.096003,Low
9.0,13.960394,36.588512,Low
9.0,13.07539,13.07539,Low
9.0,12.232382,12.512317,Low
9.0,11.862398,17.462398,Low
9.0,10.47599,12.624174,Low
9.0,10.161099,10.176701,Low
9.0,7.710234,12.898064,Low
9.0,6.623082,10.642023,Low
9.0,6.126237,12.657377,Low
9.0,6.047856,13.061935,Low
9.0,4.886216,4.934104,Low
9.0,4.777465,5.512151,Low
9.0,4.333569,4.333569,Low
9.0,3.134509,3.134509,Low
9.0,2.956339,3.922043,Low
9.0,2.450867,20.39504,Low
9.0,2.000093,2.000093,Low
9.0,1.533324,5.865489,Low
9.0,1.069318,1.069318,Low
9.0,1.053788,4.313644,Low
9.0,0.475488,0.475488,Low
9.0,0.248795,7.704357,Low
9.0,0.184255,0.18624,Low
9.0,0.014443,0.014443,Low
9.0,0.00319,0.587754,Low
8.9,0.050136,3.324131,Low
8.8,174.803506,328.203506,Low
8.6,14.373825,32.968648,Low
8.5,47.695371,77.733867,Low
8.5,39.471742,47.417251,Low
8.5,35.161554,68.695443,Low
8.5,34.030343,43.528634,Low
8.5,32.381218,50.334418,Low
8.5,32.222567,32.393651,Low
8.5,30.376755,122.747755,Low
8.5,29.2,29.2,Low
8.5,21.569509,22.885836,Low
8.5,20.007149,23.311293,Low
8.5,14.943582,17.202854,Low
8.5,5.001655,7.573551,Low
8.5,4.444637,17.220091,Low
8.5,4.273372,4.273372,Low
8.5,1.109199,3.180252,Low
8.5,0.140244,0.198883,Low
8.4,1.207007,6.831069,Low
8.3,3.827466,50.827466,Low
8.3,2.16071,2.598224,Low
8.2,163.214286,286.214195,Low
8.2,80.0,80.008943,Low
8.0,107.928762,212.89176,Low
8.0,90.815558,90.857623,Low
8.0,76.657,76.657,Low
8.0,62.599495,62.599495,Low
8.0,59.891098,100.642353,Low
8.0,58.401464,76.200721,Low
8.0,52.287414,52.287766,Low
8.0,43.0,43.0,Low
8.0,40.066497,50.811858,Low
8.0,35.388976,40.597401,Low
8.0,35.016118,41.334735,Low
8.0,29.499394,37.119358,Low
8.0,27.362712,28.315272,Low
8.0,26.124872,26.342441,Low
8.0,26.068955,53.068955,Low
8.0,25.92855,47.782426,Low
8.0,24.474312,24.474312,Low
8.0,22.8,82.0,Low
8.0,22.549338,22.549338,Low
8.0,21.706101,28.876702,Low
8.0,20.036244,20.036244,Low
8.0,18.84843,18.959424,Low
8.0,17.843379,22.591451,Low
8.0,17.550872,25.621449,Low
8.0,17.394881,17.394881,Low
8.0,16.734283,29.937909,Low
8.0,15.070285,34.270285,Low
8.0,15.0328,18.828036,Low
8.0,14.018296,16.585503,Low
8.0,10.130219,10.763183,Low
8.0,8.864699,8.864699,Low
8.0,8.279017,8.279017,Low
8.0,6.758416,9.26618,Low
8.0,6.363628,6.63295,Low
8.0,5.696391,5.696391,Low
8.0,5.656388,5.656388,Low
8.0,5.01845,10.192613,Low
8.0,3.915251,7.298786,Low
8.0,3.205706,20.005613,Low
8.0,2.275557,2.275557,Low
8.0,1.793359,2.256606,Low
8.0,1.095369,15.644196,Low
8.0,0.855894,0.864907,Low
8.0,0.68578,0.68578,Low
8.0,0.590817,0.590817,Low
8.0,0.589308,0.589308,Low
8.0,0.458232,0.458232,Low
8.0,0.336456,0.524747,Low
8.0,0.252676,0.433732,Low
8.0,0.163753,2.772511,Low
8.0,0.146083,0.146083,Low
8.0,0.109338,5.314194,Low
8.0,0.109045,3.270974,Low
8.0,0.082703,17.36852,Low
8.0,0.054702,0.143782,Low
8.0,0.023106,0.446438,Low
7.8,10.130108,24.021282,Low
7.5,106.593296,106.593296,Low
7.5,43.492389,43.492389,Low
7.5,17.544812,33.606409,Low
7.5,12.574914,29.652736,Low
7.5,10.823158,10.849158,Low
7.5,10.465659,11.84326,Low
7.5,10.284523,11.758418,Low
7.5,5.142858,5.142858,Low
7.5,4.239767,4.239767,Low
7.5,4.151836,4.151836,Low
7.5,3.347647,3.347647,Low
7.5,3.014696,8.539003,Low
7.5,1.333124,3.559803,Low
7.5,0.533344,0.555335,Low
7.4,22.395806,31.187727,Low
7.4,0.872643,9.443864,Low
7.3,4.443403,25.397187,Low
7.2,43.8,115.999985,Low
7.2,12.610552,12.678312,Low
7.0,143.495265,231.450102,Low
7.0,136.479994,270.007394,Low
7.0,113.721571,170.549753,Low
7.0,90.463574,201.463574,Low
7.0,83.482352,85.783567,Low
7.0,79.7,79.7,Low
7.0,64.91405,139.011965,Low
7.0,45.729221,92.554209,Low
7.0,40.157856,40.207064,Low
7.0,37.295394,38.158601,Low
7.0,35.4,161.8,Low
7.0,34.09964,35.795319,Low
7.0,32.539681,47.289758,Low
7.0,32.241649,55.617866,Low
7.0,28.75053,49.924079,Low
7.0,26.5332,26.5332,Low
7.0,26.441782,48.518957,Low
7.0,25.532388,25.532388,Low
7.0,25.0,25.0,Low
7.0,24.801212,36.964656,Low
7.0,24.567751,51.203507,Low
7.0,23.247539,23.393939,Low
7.0,21.0,97.6,Low
7.0,20.257,20.257,Low
7.0,19.910002,19.910002,Low
7.0,17.50647,18.190831,Low
7.0,15.821461,36.146087,Low
7.0,14.853474,16.14918,Low
7.0,14.618727,14.618727,Low
7.0,14.231669,14.231669,Low
7.0,14.026509,15.471229,Low
7.0,10.803211,10.803211,Low
7.0,10.199354,13.860078,Low
7.0,9.228788,30.36057,Low
7.0,9.176,28.142379,Low
7.0,8.373585,8.373585,Low
7.0,7.468936,10.062896,Low
7.0,7.468936,10.062896,Low
7.0,7.309628,7.824358,Low
7.0,6.1996,16.866928,Low
7.0,5.694308,5.694308,Low
7.0,5.664763,9.353729,Low
7.0,5.430822,5.430822,Low
7.0,4.720371,4.720371,Low
7.0,4.372561,4.372561,Low
7.0,3.571624,3.571624,Low
7.0,2.938532,7.017859,Low
7.0,2.344847,2.667084,Low
7.0,2.165637,2.165637,Low
7.0,2.062066,2.703821,Low
7.0,2.005142,2.852759,Low
7.0,1.785645,17.023121,Low
7.0,1.632,1.933829,Low
7.0,1.508593,1.593173,Low
7.0,1.429299,1.429453,Low
7.0,1.0,1.0,Low
7.0,0.546201,1.732228,Low
7.0,0.523511,1.857458,Low
7.0,0.453377,0.492108,Low
7.0,0.046488,0.046488,Low
6.9,41.410568,41.410568,Low
6.9,31.611916,44.103982,Low
6.9,7.961889,7.961889,Low
6.8,6.857096,16.017448,Low
6.8,0.049526,0.049526,Low
6.5,84.273813,256.857527,Low
6.5,56.190094,56.215095,Low
6.5,54.215416,54.215416,Low
6.5,42.488161,42.488161,Low
6.5,31.899,31.899,Low
6.5,25.621766,42.176201,Low
6.5,24.103594,24.103594,Low
6.5,21.885107,61.294644,Low
6.5,13.368437,18.110152,Low
6.5,12.376563,12.376563,Low
6.5,10.155691,10.155691,Low
6.5,6.423605,6.468664,Low
6.5,4.002293,20.412841,Low
6.5,2.274649,3.027956,Low
6.5,1.10966,1.744952,Low
6.5,1.029017,1.038228,Low
6.4,38.019031,78.019031,Low
6.4,1.305195,3.804977,Low
6.4,0.871577,8.902141,Low
6.4,0.449865,4.199874,Low
6.2,52.302978,52.302978,Low
6.2,20.457158,23.191551,Low
6.1,2.108367,2.108367,Low
6.0,181.81377,387.472317,Low
6.0,137.963328,137.978395,Low
6.0,129.795554,129.795554,Low
6.0,119.114517,221.148959,Low
6.0,102.3089,102.311313,Low
6.0,102.272145,102.29647,Low
6.0,46.84059,51.485382,Low
6.0,43.7,47.596274,Low
6.0,42.0,42.0,Low
6.0,39.846344,39.849764,Low
6.0,28.714231,56.785851,Low
6.0,27.457409,27.958191,Low
6.0,26.238243,46.634275,Low
6.0,26.004026,26.051502,Low
6.0,25.2447,25.275289,Low
6.0,25.05964,25.05964,Low
6.0,23.341568,34.449356,Low
6.0,23.169837,23.169837,Low
6.0,22.680962,24.948141,Low
6.0,20.4,20.4,Low
6.0,19.005109,21.413603,Low
6.0,18.621249,20.695413,Low
6.0,17.606684,49.155371,Low
6.0,17.583468,18.504539,Low
6.0,14.856291,22.413145,Low
6.0,14.836174,42.87373,Low
6.0,14.545844,14.545844,Low
6.0,13.235267,18.209872,Low
6.0,12.793213,12.793213,Low
6.0,12.5,12.526685,Low
6.0,11.9112,58.809149,Low
6.0,11.784569,11.784569,Low
6.0,11.642254,11.642254,Low
6.0,11.494838,16.369708,Low
6.0,10.021175,42.320503,Low
6.0,9.030855,18.073433,Low
6.0,8.596914,10.557291,Low
6.0,6.85245,6.85245,Low
6.0,6.216897,6.216897,Low
6.0,5.909483,8.446952,Low
6.0,5.359774,21.197454,Low
6.0,4.694491,6.176114,Low
6.0,4.595,21.787233,Low
6.0,4.54332,4.713059,Low
6.0,4.398989,4.398989,Low
6.0,3.591299,6.591365,Low
6.0,3.444895,5.767158,Low
6.0,3.347411,7.818479,Low
6.0,3.322127,3.485383,Low
6.0,3.273588,3.273588,Low
6.0,3.067312,3.74003,Low
6.0,2.207975,3.456602,Low
6.0,2.120992,36.427155,Low
6.0,2.077046,3.330012,Low
6.0,2.025238,2.522928,Low
6.0,1.418304,1.418304,Low
6.0,1.348205,11.348205,Low
6.0,1.233694,1.474224,Low
6.0,1.03092,1.29092,Low
6.0,0.77349,0.77349,Low
6.0,0.509424,0.509424,Low
6.0,0.267194,0.267194,Low
6.0,0.181798,0.181798,Low
6.0,0.119452,0.119452,Low
6.0,0.090777,0.090777,Low
6.0,0.066351,1.673635,Low
6.0,0.054606,4.316497,Low
6.0,0.036497,0.036497,Low
5.952,2.120439,2.120439,Low
5.9,22.231658,37.831658,Low
5.8,33.395426,33.398936,Low
5.8,0.54286,9.662214,Low
5.8,0.230312,0.421021,Low
5.8,0.015091,0.015091,Low
5.6,7.009668,7.009668,Low
5.6,3.064356,3.281898,Low
5.6,0.531806,0.531806,Low
5.6,0.385422,14.683763,Low
5.5,159.616327,159.616327,Low
5.5,61.558162,61.910507,Low
5.5,50.406346,50.458356,Low
5.5,35.811509,36.675932,Low
5.5,24.477704,41.268579,Low
5.5,17.744685,40.014998,Low
5.5,15.7,15.7,Low
5.5,11.107431,18.294883,Low
5.5,9.28275,12.399772,Low
5.5,6.735118,44.071758,Low
5.5,6.217849,8.761608,Low
5.5,5.580479,5.692941,Low
5.5,4.865,4.865,Low
5.5,1.060512,1.128468,Low
5.5,0.611709,13.480196,Low
5.5,0.02866,0.788191,Low
5.5,0.028468,0.028468,Low
5.3,44.307193,62.633705,Low
5.3,2.197694,29.197694,Low
5.25,0.769726,0.786677,Low
5.2,2.0,2.0,Low
5.2,0.564489,11.633427,Low
5.1,9.709597,9.709597,Low
5.0,241.438208,374.890034,Low
5.0,175.837935,252.297405,Low
5.0,104.028807,207.039844,Low
5.0,87.025093,152.925093,Low
5.0,67.268835,148.80651,Low
5.0,65.206105,98.677816,Low
5.0,65.206105,98.677816,Low
5.0,65.206105,98.677816,Low
5.0,55.683845,125.01026,Low
5.0,53.900335,142.817992,Low
5.0,50.85601,103.300632,Low
5.0,43.787265,58.978477,Low
5.0,42.872467,56.868677,Low
5.0,41.833347,41.833347,Low
5.0,36.0,36.010887,Low
5.0,34.700142,38.102988,Low
5.0,34.46921,64.200321,Low
5.0,32.462372,90.904854,Low
5.0,28.2,28.2,Low
5.0,27.298285,60.611845,Low
5.0,27.288872,42.844516,Low
5.0,26.010864,26.024614,Low
5.0,25.80157,38.35931,Low
5.0,24.81483,25.861249,Low
5.0,24.431472,32.144262,Low
5.0,24.148068,27.342246,Low
5.0,23.047939,23.047939,Low
5.0,21.995263,109.252972,Low
5.0,21.50269,26.85381,Low
5.0,21.222315,41.824066,Low
5.0,20.733485,21.27777,Low
5.0,19.438638,19.438638,Low
5.0,19.421271,19.421271,Low
5.0,19.115191,23.745772,Low
5.0,19.032,25.032,Low
5.0,17.768757,17.768757,Low
5.0,17.686929,26.517819,Low
5.0,17.547999,26.0785,Low
5.0,17.39077,17.499242,Low
5.0,15.347654,22.052456,Low
5.0,15.126948,15.126948,Low
5.0,15.0,15.0,Low
5.0,14.843425,14.843425,Low
5.0,14.6,19.6,Low
5.0,14.343976,14.343976,Low
5.0,13.985117,19.720203,Low
5.0,13.542874,29.832586,Low
5.0,13.442412,15.318257,Low
5.0,12.961389,12.961389,Low
5.0,12.947763,12.947763,Low
5.0,12.592907,12.592907,Low
5.0,12.241072,18.945682,Low
5.0,12.232628,12.232628,Low
5.0,11.68694,22.113075,Low
5.0,11.0,11.016959,Low
5.0,10.751126,10.751126,Low
5.0,10.572742,10.732909,Low
5.0,10.42973,18.526087,Low
5.0,10.179275,11.869063,Low
5.0,9.669521,10.18205,Low
5.0,9.628751,16.628751,Low
5.0,8.88616,10.206551,Low
5.0,8.0,8.0,Low
5.0,7.1,7.1,Low
5.0,6.755271,6.755271,Low
5.0,6.546159,10.601127,Low
5.0,6.352306,6.653715,Low
5.0,6.157157,6.157157,Low
5.0,5.879835,21.340234,Low
5.0,5.502773,5.502773,Low
5.0,5.308707,5.47606,Low
5.0,5.010163,10.676073,Low
5.0,4.816142,4.816142,Low
5.0,4.799774,9.371036,Low
5.0,4.685097,4.685097,Low
5.0,4.339241,4.414753,Low
5.0,4.306697,7.951247,Low
5.0,4.078607,4.81589,Low
5.0,4.01153,15.220308,Low
5.0,3.707583,3.707583,Low
5.0,3.614896,4.620399,Low
5.0,3.5026,4.267808,Low
5.0,3.046086,5.43812,Low
5.0,3.000342,12.905107,Low
5.0,2.450846,6.656705,Low
5.0,2.229058,6.205034,Low
5.0,2.18464,2.368937,Low
5.0,2.141423,10.727536,Low
5.0,2.080693,2.080693,Low
5.0,1.526697,1.526697,Low
5.0,1.082044,8.655397,Low
5.0,1.050861,1.050861,Low
5.0,0.942441,0.989319,Low
5.0,0.85169,0.85169,Low
5.0,0.742898,0.89403,Low
5.0,0.418689,0.648183,Low
5.0,0.407488,0.407576,Low
5.0,0.391611,1.075009,Low
5.0,0.249204,0.249204,Low
5.0,0.240425,2.015004,Low
5.0,0.22883,0.33212,Low
5.0,0.143273,0.143273,Low
5.0,0.134552,0.143658,Low
5.0,0.084733,0.09676,Low
5.0,0.065388,0.861325,Low
5.0,0.056001,0.584499,Low
5.0,0.008297,0.008297,Low
5.0,0.007556,0.007556,Low
5.0,0.0025,0.213164,Low
4.9,6.112914,12.826031,Low
4.9,3.498695,17.536004,Low
4.83361,24.475416,34.175,Low
4.8,0.775849,4.49456,Low
4.75,1.728953,4.972016,Low
4.7,8.025872,8.025872,Low
4.7,1.705139,1.705139,Low
4.7,0.239962,0.239962,Low
4.6,0.708776,4.880143,Low
4.5,81.198894,81.198894,Low
4.5,52.700832,242.895809,Low
4.5,47.923795,47.923795,Low
4.5,40.842944,45.352337,Low
4.5,27.09288,27.093116,Low
4.5,13.417292,16.090874,Low
4.5,13.084595,25.34449,Low
4.5,10.609321,10.609321,Low
4.5,10.4,10.41184,Low
4.5,9.196278,18.019834,Low
4.5,3.80226,7.011317,Low
4.5,3.635482,7.389233,Low
4.5,3.5,3.5,Low
4.5,1.5,1.5,Low
4.5,1.480006,7.510154,Low
4.5,0.200558,1.217307,Low
4.5,0.187112,1.02776,Low
4.5,0.026345,8.000366,Low
4.5,0.011774,0.011774,Low
4.4,108.981275,163.274115,Low
4.4,36.145695,36.145695,Low
4.3,0.199228,9.791282,Low
4.2,5.835247,5.835247,Low
4.2,1.044039,8.078683,Low
4.0,87.4,87.4,Low
4.0,62.546695,62.546695,Low
4.0,44.585453,117.085297,Low
4.0,38.251425,38.25227,Low
4.0,36.006065,53.401938,Low
4.0,36.0,36.0,Low
4.0,31.983777,49.8,Low
4.0,31.273922,43.766463,Low
4.0,25.379975,57.273049,Low
4.0,21.75,21.75,Low
4.0,21.096678,21.806425,Low
4.0,20.811365,36.275469,Low
4.0,20.182359,20.522496,Low
4.0,17.329487,21.206861,Low
4.0,15.500045,22.373378,Low
4.0,15.179303,25.448707,Low
4.0,15.0,15.0,Low
4.0,14.4,14.4,Low
4.0,14.23788,14.238634,Low
4.0,13.0,13.001044,Low
4.0,12.178602,27.786849,Low
4.0,11.744471,11.972799,Low
4.0,10.867104,18.262307,Low
4.0,10.525717,40.103262,Low
4.0,10.097096,10.097096,Low
4.0,9.821335,9.821335,Low
4.0,9.427026,19.174817,Low
4.0,9.186156,9.561231,Low
4.0,8.291572,11.131455,Low
4.0,8.2,8.2,Low
4.0,7.836393,10.770993,Low
4.0,7.555256,7.555256,Low
4.0,6.525762,11.79906,Low
4.0,6.0,6.0,Low
4.0,4.630045,4.630045,Low
4.0,4.301,4.301,Low
4.0,4.046737,9.412015,Low
4.0,3.816594,4.188034,Low
4.0,3.468572,3.468572,Low
4.0,2.793776,2.793776,Low
4.0,2.426851,3.858964,Low
4.0,1.430241,1.989035,Low
4.0,1.328679,1.919197,Low
4.0,1.065429,1.983596,Low
4.0,0.8,0.8,Low
4.0,0.641054,4.230426,Low
4.0,0.600896,2.665322,Low
4.0,0.399793,0.399793,Low
4.0,0.385069,1.158877,Low
4.0,0.267972,0.267972,Low
4.0,0.155271,0.596335,Low
4.0,0.085556,2.291545,Low
4.0,0.075078,0.075078,Low
4.0,0.017639,0.017639,Low
4.0,0.012836,0.012836,Low
4.0,0.009134,0.047552,Low
4.0,0.00912,0.978527,Low
3.9,198.68047,390.525192,Low
3.9,28.35,28.35,Low
3.9,9.0,9.0,Low
3.8,23.689877,23.689877,Low
3.8,0.014873,0.014873,Low
3.768785,8.0,8.0,Low
3.75,0.310007,8.607693,Low
3.75,0.229094,2.089072,Low
3.716946,3.5,5.0,Low
3.7,2.956,2.956,Low
3.7,2.730296,13.447998,Low
3.7,0.026403,3.355048,Low
3.6,44.785053,44.796329,Low
3.6,0.003868,0.003868,Low
3.5,83.453539,83.453539,Low
3.5,81.6,81.6,Low
3.5,45.950122,261.249383,Low
3.5,41.411015,95.292744,Low
3.5,41.411015,95.292744,Low
3.5,27.731527,27.731527,Low
3.5,27.467564,27.936778,Low
3.5,25.091816,45.960255,Low
3.5,18.06518,41.649462,Low
3.5,17.504595,18.495444,Low
3.5,17.418667,27.704111,Low
3.5,16.376066,16.376066,Low
3.5,14.0,14.0,Low
3.5,13.0,13.007551,Low
3.5,12.8,12.8,Low
3.5,12.6,12.6,Low
3.5,12.0,12.0,Low
3.5,9.482579,13.795053,Low
3.5,8.0,8.0,Low
3.5,6.451628,6.451628,Low
3.5,5.923044,5.927557,Low
3.5,5.804262,34.004262,Low
3.5,3.293258,3.293258,Low
3.5,3.012615,3.415721,Low
3.5,2.89366,2.89366,Low
3.5,0.890303,0.890303,Low
3.5,0.663247,2.61175,Low
3.5,0.182695,0.182695,Low
3.4,31.063038,31.063038,Low
3.4,5.353586,20.433227,Low
3.4,2.926565,4.124277,Low
3.4,0.493905,0.493905,Low
3.4,0.012636,0.012636,Low
3.3,13.092006,39.123993,Low
3.3,0.019875,0.019875,Low
3.25,20.640209,20.640209,Low
3.25,6.965361,6.965361,Low
3.25,0.00768,0.00768,Low
3.2,33.395426,33.39674,Low
3.2,17.493096,18.28556,Low
3.2,8.0,8.0,Low
3.2,6.529624,14.441158,Low
3.2,2.283291,2.834485,Low
3.1,16.501785,71.548935,Low
3.0,141.6,141.6,Low
3.0,84.752907,177.512032,Low
3.0,67.790117,73.989734,Low
3.0,64.473115,91.266581,Low
3.0,51.1,124.9,Low
3.0,48.086903,87.727807,Low
3.0,38.168022,38.236338,Low
3.0,33.3,33.3,Low
3.0,32.653,32.653,Low
3.0,27.27415,27.27415,Low
3.0,24.793251,55.193251,Low
3.0,24.646936,27.788649,Low
3.0,21.576018,58.240487,Low
3.0,20.123742,20.123742,Low
3.0,19.472057,19.472523,Low
3.0,18.6,24.599998,Low
3.0,17.700478,25.466013,Low
3.0,17.570324,17.570324,Low
3.0,17.489009,17.489009,Low
3.0,15.935068,15.935068,Low
3.0,15.0,15.0,Low
3.0,14.678714,17.96676,Low
3.0,14.016568,23.934375,Low
3.0,13.2,13.2,Low
3.0,13.0,13.0,Low
3.0,11.97713,16.976561,Low
3.0,11.052713,11.052713,Low
3.0,10.466091,10.466091,Low
3.0,10.4,10.400064,Low
3.0,10.027047,10.172519,Low
3.0,10.0,10.0,Low
3.0,9.63939,9.63939,Low
3.0,9.012,9.012,Low
3.0,8.823109,9.981635,Low
3.0,8.110621,23.241189,Low
3.0,7.888,7.888,Low
3.0,7.712114,10.473836,Low
3.0,7.282851,7.282851,Low
3.0,7.233471,7.241309,Low
3.0,7.233471,7.241309,Low
3.0,7.061128,7.301115,Low
3.0,6.87973,6.87973,Low
3.0,5.853194,7.77779,Low
3.0,5.732587,5.732587,Low
3.0,5.529144,11.322573,Low
3.0,4.515719,4.637842,Low
3.0,4.210454,5.837111,Low
3.0,4.142507,4.142507,Low
3.0,4.033574,4.566662,Low
3.0,4.0,4.065791,Low
3.0,3.902679,3.902679,Low
3.0,3.602884,4.002884,Low
3.0,3.446749,3.66088,Low
3.0,3.127773,7.445044,Low
3.0,3.07682,3.07682,Low
3.0,2.962051,2.962051,Low
3.0,2.848587,3.237452,Low
3.0,2.746453,5.746453,Low
3.0,2.38773,2.503392,Low
3.0,1.821983,1.887554,Low
3.0,1.803064,4.495262,Low
3.0,1.266955,10.051516,Low
3.0,0.707391,6.219559,Low
3.0,0.703372,0.834953,Low
3.0,0.669688,0.816494,Low
3.0,0.508714,0.533235,Low
3.0,0.44677,12.577401,Low
3.0,0.32191,0.421404,Low
3.0,0.295493,0.295493,Low
3.0,0.252726,0.252726,Low
3.0,0.205842,1.022453,Low
3.0,0.201436,0.223652,Low
3.0,0.004655,0.004655,Low
2.931,4.1,4.1,Low
2.9,85.0,263.591415,Low
2.9,5.0,5.0,Low
2.9,0.10127,0.172867,Low
2.8,86.3,86.300489,Low
2.8,48.570885,48.577431,Low
2.8,22.202809,23.591783,Low
2.8,19.170001,19.170001,Low
2.8,9.561064,26.952508,Low
2.8,3.600146,3.697729,Low
2.777,34.685891,34.949482,Low
2.7,37.799643,37.799643,Low
2.7,9.054736,15.6,Low
2.7,3.511417,3.589633,Low
2.686,6.6,6.6,Low
2.627,5.363,5.363,Low
2.6,119.5,119.5,Low
2.6,3.14795,3.305831,Low
2.6,2.276368,3.292333,Low
2.54,7.2,7.241009,Low
2.5,50.7,50.700128,Low
2.5,40.041683,59.922558,Low
2.5,32.244051,32.327255,Low
2.5,26.782316,36.028802,Low
2.5,25.857416,34.557416,Low
2.5,25.533818,25.533818,Low
2.5,13.01116,13.881317,Low
2.5,12.3,12.3,Low
2.5,10.0,10.0,Low
2.5,6.852971,6.916951,Low
2.5,6.401336,6.402775,Low
2.5,5.274005,5.691852,Low
2.5,5.205471,23.900842,Low
2.5,3.317468,4.934356,Low
2.5,1.076075,6.815821,Low
2.5,0.549632,0.549632,Low
2.5,0.43236,12.267275,Low
2.5,0.174255,0.174255,Low
2.5,0.174255,0.174255,Low
2.5,0.10028,0.10028,Low
2.5,0.035017,1.392649,Low
2.5,0.035017,1.392649,Low
2.4,5.691854,5.691854,Low
2.4,0.444093,0.500296,Low
2.361,3.5,3.5,Low
2.3,12.9856,14.628921,Low
2.3,11.0,11.0,Low
2.3,0.574838,0.574838,Low
2.3,0.269435,0.269435,Low
2.3,0.059696,0.059696,Low
2.3,0.02895,0.02895,Low
2.289247,84.3,84.3,Low
2.28,83.32,83.320832,Low
2.2,41.158757,41.159421,Low
2.2,0.38839,0.38839,Low
2.16,9.132,9.132,Low
2.1,23.6,23.6,Low
2.1,0.881824,1.381824,Low
2.0,64.282312,79.282312,Low
2.0,35.017223,35.680886,Low
2.0,24.464742,24.493053,Low
2.0,24.379978,24.407647,Low
2.0,18.344729,18.344729,Low
2.0,13.53971,14.34802,Low
2.0,11.540607,20.741,Low
2.0,9.25,9.25,Low
2.0,9.172,9.172,Low
2.0,7.8,7.8,Low
2.0,7.6,7.6,Low
2.0,7.369373,7.369373,Low
